s_id,sch_id,s_itt_2122,sum_score,std_pretest,mean_sum,mean_pre,school_size,pretest_dev
5037,78,1,25,0.3789287845716313,14.447368421052632,-0.21368385917918986,76,0.5926126437508212
5567,78,1,13,-0.49560637902181354,14.447368421052632,-0.21368385917918986,76,-0.2819225198426237
7433,78,1,7,-1.8074091244119808,14.447368421052632,-0.21368385917918986,76,-1.593725265232791
157,78,1,12,0.1602949936732701,14.447368421052632,-0.21368385917918986,76,0.37397885285245996
4221,78,1,25,1.417439291338847,14.447368421052632,-0.21368385917918986,76,1.6311231505180368
1935,79,1,2,-0.7142401699201747,13.521008403361344,-0.19108074169909614,119,-0.5231594282210785
2121,79,1,6,-1.7527506766873904,13.521008403361344,-0.19108074169909614,119,-1.5616699349882943
923,79,1,23,1.1988055004404858,13.521008403361344,-0.19108074169909614,119,1.389886242139582
497,79,1,13,0.7068794709191731,13.521008403361344,-0.19108074169909614,119,0.8979602126182693
6443,79,1,5,-1.4247999903398487,13.521008403361344,-0.19108074169909614,119,-1.2337192486407527
5598,79,1,25,1.5814146345126179,13.521008403361344,-0.19108074169909614,119,1.772495376211714
2122,79,1,15,0.21495344139786038,13.521008403361344,-0.19108074169909614,119,0.4060341830969565
104,79,1,18,0.5429041277454022,13.521008403361344,-0.19108074169909614,119,0.7339848694444984
483,79,1,6,-1.4794584380644389,13.521008403361344,-0.19108074169909614,119,-1.2883776963653428
2493,79,1,11,-0.49560637902181354,13.521008403361344,-0.19108074169909614,119,-0.3045256373227174
3588,79,1,6,-1.3701415426152583,13.521008403361344,-0.19108074169909614,119,-1.1790608009161623
5796,79,1,15,0.1602949936732701,13.521008403361344,-0.19108074169909614,119,0.3513757353723662
1775,79,1,19,0.6522210231945827,13.521008403361344,-0.19108074169909614,119,0.8433017648936789
2334,79,1,8,-1.5887753335136194,13.521008403361344,-0.19108074169909614,119,-1.3976945918145234
7105,79,1,9,0.4335872322962216,13.521008403361344,-0.19108074169909614,119,0.6246679739953177
3172,79,1,8,-1.9713844675857517,13.521008403361344,-0.19108074169909614,119,-1.7803037258866556
1023,79,1,7,0.2696118891224507,13.521008403361344,-0.19108074169909614,119,0.4606926308215469
19,79,1,26,1.7453899776863888,13.521008403361344,-0.19108074169909614,119,1.9364707193854849
3403,79,1,14,-0.3316310358480426,13.521008403361344,-0.19108074169909614,119,-0.14055029414894646
1034,79,1,5,-1.4247999903398487,13.521008403361344,-0.19108074169909614,119,-1.2337192486407527
3944,79,1,9,-0.49560637902181354,13.521008403361344,-0.19108074169909614,119,-0.3045256373227174
1541,79,1,10,-1.4247999903398487,13.521008403361344,-0.19108074169909614,119,-1.2337192486407527
7088,79,1,17,0.5429041277454022,13.521008403361344,-0.19108074169909614,119,0.7339848694444984
3360,79,1,8,-1.4794584380644389,13.521008403361344,-0.19108074169909614,119,-1.2883776963653428
1435,79,1,16,0.10563654594867979,13.521008403361344,-0.19108074169909614,119,0.29671728764777594
2321,79,1,23,1.7453899776863888,13.521008403361344,-0.19108074169909614,119,1.9364707193854849
3611,79,1,17,0.7068794709191731,13.521008403361344,-0.19108074169909614,119,0.8979602126182693
1915,79,1,8,-1.6980922289628002,13.521008403361344,-0.19108074169909614,119,-1.5070114872637042
4495,79,1,15,-0.3316310358480426,13.521008403361344,-0.19108074169909614,119,-0.14055029414894646
2286,79,1,22,1.1441470527158955,13.521008403361344,-0.19108074169909614,119,1.3352277944149915
1255,79,1,27,1.8000484254109792,13.521008403361344,-0.19108074169909614,119,1.9911291671100753
938,79,1,13,-0.16765569267427172,13.521008403361344,-0.19108074169909614,119,0.023425049024824424
5707,79,1,24,0.5975625754699925,13.521008403361344,-0.19108074169909614,119,0.7886433171690886
2790,79,1,21,0.7068794709191731,13.521008403361344,-0.19108074169909614,119,0.8979602126182693
3467,79,1,9,-0.38628948357263293,13.521008403361344,-0.19108074169909614,119,-0.1952087418735368
4383,79,1,20,0.4335872322962216,13.521008403361344,-0.19108074169909614,119,0.6246679739953177
1922,79,1,10,-1.6434337812382098,13.521008403361344,-0.19108074169909614,119,-1.4523530395391138
7134,79,1,10,-0.38628948357263293,13.521008403361344,-0.19108074169909614,119,-0.1952087418735368
6375,79,1,22,0.5975625754699925,13.521008403361344,-0.19108074169909614,119,0.7886433171690886
5925,79,1,23,0.3789287845716313,13.521008403361344,-0.19108074169909614,119,0.5700095262707274
603,79,1,10,0.2696118891224507,13.521008403361344,-0.19108074169909614,119,0.4606926308215469
4336,79,1,13,-0.6049232744709941,13.521008403361344,-0.19108074169909614,119,-0.413842532771898
2091,79,1,6,-1.4794584380644389,13.521008403361344,-0.19108074169909614,119,-1.2883776963653428
6870,79,1,19,0.4882456800208119,13.521008403361344,-0.19108074169909614,119,0.6793264217199081
3326,79,1,7,-0.49560637902181354,13.521008403361344,-0.19108074169909614,119,-0.3045256373227174
4496,79,1,27,1.7453899776863888,13.521008403361344,-0.19108074169909614,119,1.9364707193854849
2077,79,1,8,-1.6980922289628002,13.521008403361344,-0.19108074169909614,119,-1.5070114872637042
2919,79,1,26,1.1441470527158955,13.521008403361344,-0.19108074169909614,119,1.3352277944149915
6146,79,1,6,-0.6595817221955844,13.521008403361344,-0.19108074169909614,119,-0.46850098049648825
3027,79,1,21,0.21495344139786038,13.521008403361344,-0.19108074169909614,119,0.4060341830969565
6148,79,1,18,0.4882456800208119,13.521008403361344,-0.19108074169909614,119,0.6793264217199081
5865,79,1,9,-0.8235570653693554,13.521008403361344,-0.19108074169909614,119,-0.6324763236702592
6731,79,1,6,-2.1353598107595224,13.521008403361344,-0.19108074169909614,119,-1.9442790690604264
59,79,1,7,-1.3701415426152583,13.521008403361344,-0.19108074169909614,119,-1.1790608009161623
1367,79,1,4,0.1602949936732701,13.521008403361344,-0.19108074169909614,119,0.3513757353723662
3007,79,1,11,-0.003680349500500814,13.521008403361344,-0.19108074169909614,119,0.18740039219859533
3701,79,1,8,-0.8235570653693554,13.521008403361344,-0.19108074169909614,119,-0.6324763236702592
6929,79,1,7,-1.315483094890668,13.521008403361344,-0.19108074169909614,119,-1.124402353191572
3754,79,1,6,-0.49560637902181354,13.521008403361344,-0.19108074169909614,119,-0.3045256373227174
5219,79,1,27,1.253463948165076,13.521008403361344,-0.19108074169909614,119,1.444544689864172
4078,79,1,18,0.4335872322962216,13.521008403361344,-0.19108074169909614,119,0.6246679739953177
3482,79,1,13,-1.0421908562677165,13.521008403361344,-0.19108074169909614,119,-0.8511101145686203
6768,79,1,13,-1.5887753335136194,13.521008403361344,-0.19108074169909614,119,-1.3976945918145234
1102,79,1,14,-0.22231414039886202,13.521008403361344,-0.19108074169909614,119,-0.03123339869976588
3845,79,1,13,0.5429041277454022,13.521008403361344,-0.19108074169909614,119,0.7339848694444984
3244,79,1,17,-0.003680349500500814,13.521008403361344,-0.19108074169909614,119,0.18740039219859533
3902,79,1,22,0.7068794709191731,13.521008403361344,-0.19108074169909614,119,0.8979602126182693
5785,79,1,6,-1.1515077517168972,13.521008403361344,-0.19108074169909614,119,-0.9604270100178011
2157,79,1,10,-1.5341168857890293,13.521008403361344,-0.19108074169909614,119,-1.3430361440899332
1937,79,1,12,-0.11299724494968141,13.521008403361344,-0.19108074169909614,119,0.07808349674941473
4622,79,1,19,-0.11299724494968141,13.521008403361344,-0.19108074169909614,119,0.07808349674941473
1560,79,1,5,-1.5887753335136194,13.521008403361344,-0.19108074169909614,119,-1.3976945918145234
428,79,1,23,1.253463948165076,13.521008403361344,-0.19108074169909614,119,1.444544689864172
4430,79,1,4,0.1602949936732701,13.521008403361344,-0.19108074169909614,119,0.3513757353723662
4299,79,1,13,0.324270336847041,13.521008403361344,-0.19108074169909614,119,0.5153510785461372
7731,79,1,22,0.9801717095421246,13.521008403361344,-0.19108074169909614,119,1.1712524512412208
3301,79,1,9,1.1441470527158955,13.521008403361344,-0.19108074169909614,119,1.3352277944149915
5157,79,1,7,-1.7527506766873904,13.521008403361344,-0.19108074169909614,119,-1.5616699349882943
857,79,1,21,1.1441470527158955,13.521008403361344,-0.19108074169909614,119,1.3352277944149915
7270,79,1,9,-1.2608246471660778,13.521008403361344,-0.19108074169909614,119,-1.0697439054669817
2877,79,1,18,0.7615379186437634,13.521008403361344,-0.19108074169909614,119,0.9526186603428596
3953,79,1,23,0.1602949936732701,13.521008403361344,-0.19108074169909614,119,0.3513757353723662
1008,79,1,24,0.7068794709191731,13.521008403361344,-0.19108074169909614,119,0.8979602126182693
5547,79,1,16,-0.22231414039886202,13.521008403361344,-0.19108074169909614,119,-0.03123339869976588
6005,79,1,16,-0.11299724494968141,13.521008403361344,-0.19108074169909614,119,0.07808349674941473
2737,79,1,11,-0.8782155130939456,13.521008403361344,-0.19108074169909614,119,-0.6871347713948495
5466,79,1,6,-1.0968493039923068,13.521008403361344,-0.19108074169909614,119,-0.9057685622932107
7603,79,1,12,0.5975625754699925,13.521008403361344,-0.19108074169909614,119,0.7886433171690886
5603,79,1,5,-1.2061661994414874,13.521008403361344,-0.19108074169909614,119,-1.0150854577423913
3547,79,1,11,-1.6434337812382098,13.521008403361344,-0.19108074169909614,119,-1.4523530395391138
2535,79,1,23,1.3081223958896664,13.521008403361344,-0.19108074169909614,119,1.4992031375887624
6538,79,1,8,-1.5887753335136194,13.521008403361344,-0.19108074169909614,119,-1.3976945918145234
5760,79,1,10,1.5814146345126179,13.521008403361344,-0.19108074169909614,119,1.772495376211714
2313,79,1,6,-1.315483094890668,13.521008403361344,-0.19108074169909614,119,-1.124402353191572
5160,79,1,23,0.7068794709191731,13.521008403361344,-0.19108074169909614,119,0.8979602126182693
2198,79,1,12,-1.3701415426152583,13.521008403361344,-0.19108074169909614,119,-1.1790608009161623
1843,79,1,6,-1.5341168857890293,13.521008403361344,-0.19108074169909614,119,-1.3430361440899332
6683,79,1,13,0.4335872322962216,13.521008403361344,-0.19108074169909614,119,0.6246679739953177
5854,79,1,8,-1.315483094890668,13.521008403361344,-0.19108074169909614,119,-1.124402353191572
4155,79,1,12,-0.22231414039886202,13.521008403361344,-0.19108074169909614,119,-0.03123339869976588
2353,79,1,27,0.6522210231945827,13.521008403361344,-0.19108074169909614,119,0.8433017648936789
1969,79,1,14,0.10563654594867979,13.521008403361344,-0.19108074169909614,119,0.29671728764777594
1428,79,1,16,-1.2061661994414874,13.521008403361344,-0.19108074169909614,119,-1.0150854577423913
4756,79,1,18,-0.003680349500500814,13.521008403361344,-0.19108074169909614,119,0.18740039219859533
4320,79,1,15,-0.003680349500500814,13.521008403361344,-0.19108074169909614,119,0.18740039219859533
6426,79,1,11,0.10563654594867979,13.521008403361344,-0.19108074169909614,119,0.29671728764777594
6481,79,1,21,0.8161963663683537,13.521008403361344,-0.19108074169909614,119,1.0072771080674499
7651,79,1,15,-0.16765569267427172,13.521008403361344,-0.19108074169909614,119,0.023425049024824424
5821,79,1,26,1.8000484254109792,13.521008403361344,-0.19108074169909614,119,1.9911291671100753
3227,79,1,13,-1.0421908562677165,13.521008403361344,-0.19108074169909614,119,-0.8511101145686203
1068,79,1,7,-0.22231414039886202,13.521008403361344,-0.19108074169909614,119,-0.03123339869976588
2628,79,1,4,0.05097809822408949,13.521008403361344,-0.19108074169909614,119,0.24205883992318564
7501,79,1,6,-0.16765569267427172,13.521008403361344,-0.19108074169909614,119,0.023425049024824424
787,79,1,14,-0.5502648267464039,13.521008403361344,-0.19108074169909614,119,-0.3591840850473077
7672,79,1,27,0.9255132618175343,13.521008403361344,-0.19108074169909614,119,1.1165940035166304
5127,79,1,13,-0.22231414039886202,13.521008403361344,-0.19108074169909614,119,-0.03123339869976588
2845,79,1,2,-1.2608246471660778,13.521008403361344,-0.19108074169909614,119,-1.0697439054669817
4197,79,1,9,-0.5502648267464039,13.521008403361344,-0.19108074169909614,119,-0.3591840850473077
3759,46,0,21,0.9255132618175343,10.344827586206897,-0.04891492692774795,29,0.9744281887452823
6178,80,1,14,-0.7142401699201747,10.96,-0.5032585617032561,50,-0.21098160821691858
7726,80,1,16,0.8161963663683537,10.96,-0.5032585617032561,50,1.3194549280716097
1577,80,1,20,-0.003680349500500814,10.96,-0.5032585617032561,50,0.4995782122027553
5422,80,1,8,-1.2608246471660778,10.96,-0.5032585617032561,50,-0.7575660854628217
5016,80,1,7,-0.22231414039886202,10.96,-0.5032585617032561,50,0.2809444213043941
4227,80,1,15,0.1602949936732701,10.96,-0.5032585617032561,50,0.6635535553765262
2759,80,1,22,0.7068794709191731,10.96,-0.5032585617032561,50,1.2101380326224294
2382,80,1,4,-1.7527506766873904,10.96,-0.5032585617032561,50,-1.2494921149841343
4584,80,1,5,-0.49560637902181354,10.96,-0.5032585617032561,50,0.007652182681442576
6076,80,1,8,-0.22231414039886202,10.96,-0.5032585617032561,50,0.2809444213043941
2359,80,1,10,-0.6595817221955844,10.96,-0.5032585617032561,50,-0.1563231604923283
5606,80,1,8,-1.9167260198611613,10.96,-0.5032585617032561,50,-1.4134674581579052
3478,80,1,11,-0.6595817221955844,10.96,-0.5032585617032561,50,-0.1563231604923283
415,80,1,10,-0.9328739608185359,10.96,-0.5032585617032561,50,-0.4296153991152798
1162,80,1,8,-1.4247999903398487,10.96,-0.5032585617032561,50,-0.9215414286365926
5587,80,1,1,-0.5502648267464039,10.96,-0.5032585617032561,50,-0.047006265043147755
3839,80,1,6,-1.5887753335136194,10.96,-0.5032585617032561,50,-1.0855167718103633
2890,61,1,4,-0.9328739608185359,10.53012048192771,-0.847264343900503,83,-0.08560961691803293
4697,80,1,13,0.7615379186437634,10.96,-0.5032585617032561,50,1.2647964803470195
531,80,1,14,-0.38628948357263293,10.96,-0.5032585617032561,50,0.11696907813062318
1167,80,1,10,-1.9167260198611613,10.96,-0.5032585617032561,50,-1.4134674581579052
2012,80,1,5,0.21495344139786038,10.96,-0.5032585617032561,50,0.7182120031011165
3323,80,1,21,0.9255132618175343,10.96,-0.5032585617032561,50,1.4287718235207905
6430,80,1,8,-0.5502648267464039,10.96,-0.5032585617032561,50,-0.047006265043147755
3635,80,1,13,-0.9875324085431262,10.96,-0.5032585617032561,50,-0.48427384683987007
5727,80,1,5,-1.3701415426152583,10.96,-0.5032585617032561,50,-0.8668829809120022
4773,80,1,20,0.4335872322962216,10.96,-0.5032585617032561,50,0.9368457939994776
2475,80,1,4,-1.9167260198611613,10.96,-0.5032585617032561,50,-1.4134674581579052
2295,80,1,20,0.4882456800208119,10.96,-0.5032585617032561,50,0.991504241724068
3925,80,1,13,-0.11299724494968141,10.96,-0.5032585617032561,50,0.39026131675357467
6057,80,1,20,0.5429041277454022,10.96,-0.5032585617032561,50,1.0461626894486584
4023,80,1,13,0.7615379186437634,10.96,-0.5032585617032561,50,1.2647964803470195
1327,80,1,5,-1.5887753335136194,10.96,-0.5032585617032561,50,-1.0855167718103633
7086,80,1,7,-1.6980922289628002,10.96,-0.5032585617032561,50,-1.194833667259544
3132,80,1,7,-0.9328739608185359,10.96,-0.5032585617032561,50,-0.4296153991152798
925,80,1,21,1.1988055004404858,10.96,-0.5032585617032561,50,1.702064062143742
4114,80,1,5,0.5429041277454022,10.96,-0.5032585617032561,50,1.0461626894486584
7239,80,1,6,-1.8074091244119808,10.96,-0.5032585617032561,50,-1.3041505627087246
5276,80,1,7,-1.8620675721365711,10.96,-0.5032585617032561,50,-1.358809010433315
6196,80,1,12,-0.11299724494968141,10.96,-0.5032585617032561,50,0.39026131675357467
5242,80,1,10,-0.8235570653693554,10.96,-0.5032585617032561,50,-0.32029850366609924
6117,25,0,3,-1.5341168857890293,20.208791208791208,0.657626803738773,91,-2.191743689527802
5364,80,1,7,-1.1515077517168972,10.96,-0.5032585617032561,50,-0.6482491900136411
334,80,1,11,-0.6049232744709941,10.96,-0.5032585617032561,50,-0.10166471276773803
5662,80,1,15,0.3789287845716313,10.96,-0.5032585617032561,50,0.8821873462748875
7680,80,1,12,-0.16765569267427172,10.96,-0.5032585617032561,50,0.3356028690289844
7629,80,1,9,-0.5502648267464039,10.96,-0.5032585617032561,50,-0.047006265043147755
6787,80,1,7,-1.8074091244119808,10.96,-0.5032585617032561,50,-1.3041505627087246
1757,80,1,20,0.9801717095421246,10.96,-0.5032585617032561,50,1.4834302712453806
557,80,1,10,-0.8235570653693554,10.96,-0.5032585617032561,50,-0.32029850366609924
814,81,0,9,-0.2769725881234523,12.801801801801801,-0.2873133755308072,111,0.01034078740735489
7599,81,0,12,-0.3316310358480426,12.801801801801801,-0.2873133755308072,111,-0.044317660317235386
6994,81,0,16,1.253463948165076,12.801801801801801,-0.2873133755308072,111,1.5407773236958833
3262,81,0,5,-1.5887753335136194,12.801801801801801,-0.2873133755308072,111,-1.3014619579828122
3942,81,0,6,-1.6980922289628002,12.801801801801801,-0.2873133755308072,111,-1.410778853431993
6031,81,0,15,-0.05833879722509112,12.801801801801801,-0.2873133755308072,111,0.2289745783057161
576,81,0,4,-0.9875324085431262,12.801801801801801,-0.2873133755308072,111,-0.700219033012319
7528,81,0,10,-1.5887753335136194,12.801801801801801,-0.2873133755308072,111,-1.3014619579828122
4360,81,0,8,-0.5502648267464039,12.801801801801801,-0.2873133755308072,111,-0.26295145121559665
238,81,0,6,-1.315483094890668,12.801801801801801,-0.2873133755308072,111,-1.0281697193598607
2611,81,0,17,0.05097809822408949,12.801801801801801,-0.2873133755308072,111,0.3382914737548967
5703,81,0,16,0.8161963663683537,12.801801801801801,-0.2873133755308072,111,1.1035097418991608
4958,81,0,4,-0.8782155130939456,12.801801801801801,-0.2873133755308072,111,-0.5909021375631385
4361,81,0,10,-0.11299724494968141,12.801801801801801,-0.2873133755308072,111,0.1743161305811258
5289,81,0,14,-0.11299724494968141,12.801801801801801,-0.2873133755308072,111,0.1743161305811258
124,95,0,23,0.870854814092944,10.128205128205128,-0.7843151029004187,78,1.6551699169933627
4356,81,0,21,0.9801717095421246,12.801801801801801,-0.2873133755308072,111,1.2674850850729318
4950,81,0,9,-0.5502648267464039,12.801801801801801,-0.2873133755308072,111,-0.26295145121559665
328,81,0,11,-0.6049232744709941,12.801801801801801,-0.2873133755308072,111,-0.31760989894018693
4713,81,0,11,-0.7688986176447651,12.801801801801801,-0.2873133755308072,111,-0.48158524211395787
1417,81,0,5,-1.5887753335136194,12.801801801801801,-0.2873133755308072,111,-1.3014619579828122
6934,81,0,7,-0.38628948357263293,12.801801801801801,-0.2873133755308072,111,-0.09897610804182572
5735,81,0,27,0.5429041277454022,12.801801801801801,-0.2873133755308072,111,0.8302175032762094
3513,81,0,18,0.4335872322962216,12.801801801801801,-0.2873133755308072,111,0.7209006078270288
1866,81,0,20,1.8000484254109792,12.801801801801801,-0.2873133755308072,111,2.0873618009417862
5012,81,0,8,-1.1515077517168972,12.801801801801801,-0.2873133755308072,111,-0.86419437618609
2876,81,0,7,-1.7527506766873904,12.801801801801801,-0.2873133755308072,111,-1.465437301156583
1553,81,0,20,0.5429041277454022,12.801801801801801,-0.2873133755308072,111,0.8302175032762094
1106,81,0,8,-0.7688986176447651,12.801801801801801,-0.2873133755308072,111,-0.48158524211395787
3829,81,0,25,0.9255132618175343,12.801801801801801,-0.2873133755308072,111,1.2128266373483416
2870,81,0,6,-0.9875324085431262,12.801801801801801,-0.2873133755308072,111,-0.700219033012319
1744,81,0,12,-0.49560637902181354,12.801801801801801,-0.2873133755308072,111,-0.20829300349100632
1087,81,0,11,-0.22231414039886202,12.801801801801801,-0.2873133755308072,111,0.0649992351319452
2342,81,0,22,-0.2769725881234523,12.801801801801801,-0.2873133755308072,111,0.01034078740735489
4781,81,0,4,-1.2608246471660778,12.801801801801801,-0.2873133755308072,111,-0.9735112716352705
5259,81,0,15,0.5975625754699925,12.801801801801801,-0.2873133755308072,111,0.8848759510007997
2496,81,0,11,0.324270336847041,12.801801801801801,-0.2873133755308072,111,0.6115837123778483
883,81,0,24,0.4882456800208119,12.801801801801801,-0.2873133755308072,111,0.7755590555516192
2920,81,0,22,0.6522210231945827,12.801801801801801,-0.2873133755308072,111,0.9395343987253899
817,81,0,10,-0.7688986176447651,12.801801801801801,-0.2873133755308072,111,-0.48158524211395787
62,81,0,22,0.21495344139786038,12.801801801801801,-0.2873133755308072,111,0.5022668169286676
7792,81,0,11,-0.16765569267427172,12.801801801801801,-0.2873133755308072,111,0.1196576828565355
7050,81,0,20,0.7615379186437634,12.801801801801801,-0.2873133755308072,111,1.0488512941745707
5843,81,0,12,-0.8235570653693554,12.801801801801801,-0.2873133755308072,111,-0.5362436898385481
7,81,0,8,-1.4247999903398487,12.801801801801801,-0.2873133755308072,111,-1.1374866148090415
4901,81,0,15,-0.4409479312972232,12.801801801801801,-0.2873133755308072,111,-0.153634555766416
7169,81,0,14,-0.8782155130939456,12.801801801801801,-0.2873133755308072,111,-0.5909021375631385
3745,81,0,16,-0.6595817221955844,12.801801801801801,-0.2873133755308072,111,-0.3722683466647772
7354,81,0,12,-0.11299724494968141,12.801801801801801,-0.2873133755308072,111,0.1743161305811258
6055,81,0,12,-0.49560637902181354,12.801801801801801,-0.2873133755308072,111,-0.20829300349100632
3387,81,0,26,0.5975625754699925,12.801801801801801,-0.2873133755308072,111,0.8848759510007997
5099,81,0,6,-0.7688986176447651,12.801801801801801,-0.2873133755308072,111,-0.48158524211395787
7128,81,0,5,0.3789287845716313,12.801801801801801,-0.2873133755308072,111,0.6662421601024385
2979,81,0,8,-0.003680349500500814,12.801801801801801,-0.2873133755308072,111,0.2836330260303064
6636,81,0,18,0.9801717095421246,12.801801801801801,-0.2873133755308072,111,1.2674850850729318
7508,81,0,21,0.2696118891224507,12.801801801801801,-0.2873133755308072,111,0.5569252646532579
2378,81,0,5,-1.8074091244119808,12.801801801801801,-0.2873133755308072,111,-1.5200957488811735
617,81,0,20,1.0894886049913053,12.801801801801801,-0.2873133755308072,111,1.3768019805221126
7186,81,0,20,0.6522210231945827,12.801801801801801,-0.2873133755308072,111,0.9395343987253899
2658,81,0,5,-0.6595817221955844,12.801801801801801,-0.2873133755308072,111,-0.3722683466647772
2230,81,0,15,-0.003680349500500814,12.801801801801801,-0.2873133755308072,111,0.2836330260303064
3625,81,0,5,-1.6434337812382098,12.801801801801801,-0.2873133755308072,111,-1.3561204057074026
7538,81,0,11,-1.315483094890668,12.801801801801801,-0.2873133755308072,111,-1.0281697193598607
5218,81,0,7,-0.7142401699201747,12.801801801801801,-0.2873133755308072,111,-0.4269267943893675
323,81,0,11,-0.8782155130939456,12.801801801801801,-0.2873133755308072,111,-0.5909021375631385
7184,81,0,18,-0.3316310358480426,12.801801801801801,-0.2873133755308072,111,-0.044317660317235386
6781,81,0,8,-0.49560637902181354,12.801801801801801,-0.2873133755308072,111,-0.20829300349100632
850,81,0,23,0.4882456800208119,12.801801801801801,-0.2873133755308072,111,0.7755590555516192
3832,81,0,19,0.6522210231945827,12.801801801801801,-0.2873133755308072,111,0.9395343987253899
5789,81,0,8,-0.16765569267427172,12.801801801801801,-0.2873133755308072,111,0.1196576828565355
5196,81,0,10,0.1602949936732701,12.801801801801801,-0.2873133755308072,111,0.4476083692040773
1822,81,0,6,-0.9875324085431262,12.801801801801801,-0.2873133755308072,111,-0.700219033012319
7176,81,0,10,-0.2769725881234523,12.801801801801801,-0.2873133755308072,111,0.01034078740735489
479,81,0,12,-0.7688986176447651,12.801801801801801,-0.2873133755308072,111,-0.48158524211395787
5332,81,0,15,0.21495344139786038,12.801801801801801,-0.2873133755308072,111,0.5022668169286676
7217,81,0,13,0.05097809822408949,12.801801801801801,-0.2873133755308072,111,0.3382914737548967
5755,81,0,5,-1.4794584380644389,12.801801801801801,-0.2873133755308072,111,-1.1921450625336316
5503,81,0,16,1.0894886049913053,12.801801801801801,-0.2873133755308072,111,1.3768019805221126
1398,81,0,17,0.324270336847041,12.801801801801801,-0.2873133755308072,111,0.6115837123778483
5999,81,0,8,-0.22231414039886202,12.801801801801801,-0.2873133755308072,111,0.0649992351319452
7142,81,0,17,0.324270336847041,12.801801801801801,-0.2873133755308072,111,0.6115837123778483
4097,81,0,23,0.6522210231945827,12.801801801801801,-0.2873133755308072,111,0.9395343987253899
6210,81,0,10,-1.4794584380644389,12.801801801801801,-0.2873133755308072,111,-1.1921450625336316
230,81,0,6,-0.9875324085431262,12.801801801801801,-0.2873133755308072,111,-0.700219033012319
7541,81,0,14,-0.38628948357263293,12.801801801801801,-0.2873133755308072,111,-0.09897610804182572
867,81,0,4,-0.6595817221955844,12.801801801801801,-0.2873133755308072,111,-0.3722683466647772
3190,81,0,9,-1.1515077517168972,12.801801801801801,-0.2873133755308072,111,-0.86419437618609
4401,81,0,12,0.7068794709191731,12.801801801801801,-0.2873133755308072,111,0.9941928464499803
2007,81,0,3,-1.5341168857890293,12.801801801801801,-0.2873133755308072,111,-1.246803510258222
3819,81,0,13,0.10563654594867979,12.801801801801801,-0.2873133755308072,111,0.392949921479487
86,81,0,20,0.21495344139786038,12.801801801801801,-0.2873133755308072,111,0.5022668169286676
2509,81,0,9,-1.8074091244119808,12.801801801801801,-0.2873133755308072,111,-1.5200957488811735
6100,81,0,26,1.5814146345126179,12.801801801801801,-0.2873133755308072,111,1.8687280100434251
4820,81,0,11,-0.11299724494968141,12.801801801801801,-0.2873133755308072,111,0.1743161305811258
5555,81,0,22,0.6522210231945827,12.801801801801801,-0.2873133755308072,111,0.9395343987253899
1962,81,0,9,-0.22231414039886202,12.801801801801801,-0.2873133755308072,111,0.0649992351319452
5872,81,0,8,-1.8074091244119808,12.801801801801801,-0.2873133755308072,111,-1.5200957488811735
5624,81,0,7,-1.3701415426152583,12.801801801801801,-0.2873133755308072,111,-1.082828167084451
4355,58,0,5,-1.1515077517168972,16.9,0.3961071538565025,140,-1.5476149055733996
937,81,0,10,-0.7142401699201747,12.801801801801801,-0.2873133755308072,111,-0.4269267943893675
5472,81,0,19,0.4335872322962216,12.801801801801801,-0.2873133755308072,111,0.7209006078270288
6907,81,0,9,-0.2769725881234523,12.801801801801801,-0.2873133755308072,111,0.01034078740735489
5190,81,0,25,0.9801717095421246,12.801801801801801,-0.2873133755308072,111,1.2674850850729318
7602,81,0,9,-0.2769725881234523,12.801801801801801,-0.2873133755308072,111,0.01034078740735489
88,81,0,11,-0.7688986176447651,12.801801801801801,-0.2873133755308072,111,-0.48158524211395787
7626,81,0,14,-1.6434337812382098,12.801801801801801,-0.2873133755308072,111,-1.3561204057074026
5832,81,0,11,-1.1515077517168972,12.801801801801801,-0.2873133755308072,111,-0.86419437618609
6516,81,0,16,-0.22231414039886202,12.801801801801801,-0.2873133755308072,111,0.0649992351319452
4952,81,0,14,0.1602949936732701,12.801801801801801,-0.2873133755308072,111,0.4476083692040773
951,81,0,4,-1.6980922289628002,12.801801801801801,-0.2873133755308072,111,-1.410778853431993
1851,81,0,9,0.1602949936732701,12.801801801801801,-0.2873133755308072,111,0.4476083692040773
5502,81,0,23,0.9801717095421246,12.801801801801801,-0.2873133755308072,111,1.2674850850729318
6489,82,0,25,1.1441470527158955,23.613636363636363,0.9851406593352692,88,0.15900639338062628
7513,82,0,29,1.5267561867880277,23.613636363636363,0.9851406593352692,88,0.5416155274527585
944,82,0,23,1.034830157266715,23.613636363636363,0.9851406593352692,88,0.049689497931445725
2684,82,0,29,1.1441470527158955,23.613636363636363,0.9851406593352692,88,0.15900639338062628
4898,82,0,17,0.5975625754699925,23.613636363636363,0.9851406593352692,88,-0.3875780838652767
2861,82,0,23,0.4882456800208119,23.613636363636363,0.9851406593352692,88,-0.49689497931445725
4412,82,0,22,0.5429041277454022,23.613636363636363,0.9851406593352692,88,-0.442236531589867
1069,82,0,26,1.1441470527158955,23.613636363636363,0.9851406593352692,88,0.15900639338062628
7192,82,0,26,0.5975625754699925,23.613636363636363,0.9851406593352692,88,-0.3875780838652767
6846,82,0,29,0.9255132618175343,23.613636363636363,0.9851406593352692,88,-0.059627397517734826
